151 151 0.936683
151 152 0.929311
151 153 0.920866
151 154 0.911440
151 155 0.900979
151 156 0.889587
151 157 0.877228
151 158 0.864015
151 159 0.849928
151 160 0.835085
151 161 0.819473
151 162 0.803212
151 163 0.786293
151 164 0.768834
151 165 0.750827
151 166 0.732381
151 167 0.713489
151 168 0.694252
151 169 0.674659
151 170 0.654802
151 171 0.634668
151 172 0.614338
151 173 0.593797
151 174 0.573117
151 175 0.552279
151 176 0.531348
151 177 0.510302
151 178 0.489198
151 179 0.468014
151 180 0.446798
151 181 0.425528
151 182 0.404246
151 183 0.382930
151 184 0.361617
151 185 0.340283
151 186 0.318962
151 187 0.297630
151 188 0.276316
151 189 0.254999
151 190 0.233701
151 191 0.212405
151 192 0.191127
151 193 0.169854
151 194 0.148598
151 195 0.127347
151 196 0.106109
151 197 0.084876
151 198 0.063652
151 199 0.042431
151 200 0.021215
152 151 0.907048
152 152 0.899807
152 153 0.891647
152 154 0.882503
152 155 0.872466
152 156 0.861491
152 157 0.849681
152 158 0.837002
152 159 0.823564
152 160 0.809345
152 161 0.794457
152 162 0.778884
152 163 0.762739
152 164 0.746009
152 165 0.728801
152 166 0.711103
152 167 0.693017
152 168 0.674531
152 169 0.655736
152 170 0.636620
152 171 0.617266
152 172 0.597659
152 173 0.577874
152 174 0.557892
152 175 0.537781
152 176 0.517522
152 177 0.497173
152 178 0.476714
152 179 0.456197
152 180 0.435599
152 181 0.414967
152 182 0.394279
152 183 0.373575
152 184 0.352832
152 185 0.332086
152 186 0.311314
152 187 0.290548
152 188 0.269767
152 189 0.248995
152 190 0.228216
152 191 0.207449
152 192 0.186678
152 193 0.165920
152 194 0.145161
152 195 0.124414
152 196 0.103667
152 197 0.082929
152 198 0.062191
152 199 0.041460
152 200 0.020729
153 151 0.878337
153 152 0.871303
153 153 0.863340
153 154 0.854532
153 155 0.844822
153 156 0.834304
153 157 0.822935
153 158 0.810816
153 159 0.797916
153 160 0.784339
153 161 0.770063
153 162 0.755193
153 163 0.739711
153 164 0.723721
153 165 0.707208
153 166 0.690271
153 167 0.672894
153 168 0.655171
153 169 0.637086
153 170 0.618726
153 171 0.600073
153 172 0.581205
153 173 0.562103
153 174 0.542839
153 175 0.523392
153 176 0.503826
153 177 0.484118
153 178 0.464325
153 179 0.444426
153 180 0.424469
153 181 0.404432
153 182 0.384360
153 183 0.364229
153 184 0.344079
153 185 0.323887
153 186 0.303687
153 187 0.283458
153 188 0.263229
153 189 0.242981
153 190 0.222736
153 191 0.202480
153 192 0.182231
153 193 0.161974
153 194 0.141724
153 195 0.121471
153 196 0.101224
153 197 0.080974
153 198 0.060730
153 199 0.040485
153 200 0.020243
154 151 0.850561
154 152 0.843653
154 153 0.835953
154 154 0.827392
154 155 0.818058
154 156 0.807899
154 157 0.797009
154 158 0.785347
154 159 0.773012
154 160 0.759972
154 161 0.746327
154 162 0.732054
154 163 0.717252
154 164 0.701901
154 165 0.686098
154 166 0.669823
154 167 0.653171
154 168 0.636122
154 169 0.618764
154 170 0.601077
154 171 0.583142
154 172 0.564939
154 173 0.546541
154 174 0.527928
154 175 0.509165
154 176 0.490232
154 177 0.471186
154 178 0.452008
154 179 0.432748
154 180 0.413385
154 181 0.393966
154 182 0.374469
154 183 0.354934
154 184 0.335340
154 185 0.315724
154 186 0.296064
154 187 0.276392
154 188 0.256690
154 189 0.236982
154 190 0.217252
154 191 0.197522
154 192 0.177776
154 193 0.158033
154 194 0.138280
154 195 0.118531
154 196 0.098775
154 197 0.079022
154 198 0.059265
154 199 0.039511
154 200 0.019755
155 151 0.823582
155 152 0.816875
155 153 0.809353
155 154 0.801098
155 155 0.792050
155 156 0.782297
155 157 0.771789
155 158 0.760619
155 159 0.748749
155 160 0.736272
155 161 0.723160
155 162 0.709506
155 163 0.695285
155 164 0.680591
155 165 0.665403
155 166 0.649810
155 167 0.633793
155 168 0.617436
155 169 0.600720
155 170 0.583726
155 171 0.566433
155 172 0.548914
155 173 0.531151
155 174 0.513209
155 175 0.495068
155 176 0.476789
155 177 0.458351
155 178 0.439808
155 179 0.421139
155 180 0.402392
155 181 0.383547
155 182 0.364645
155 183 0.345668
155 184 0.326652
155 185 0.307578
155 186 0.288479
155 187 0.269336
155 188 0.250177
155 189 0.230986
155 190 0.211786
155 191 0.192562
155 192 0.173335
155 193 0.154090
155 194 0.134845
155 195 0.115588
155 196 0.096331
155 197 0.077067
155 198 0.057803
155 199 0.038536
155 200 0.019268
156 151 0.797423
156 152 0.790837
156 153 0.783561
156 154 0.775528
156 155 0.766820
156 156 0.757382
156 157 0.747299
156 158 0.736528
156 159 0.725157
156 160 0.713149
156 161 0.700595
156 162 0.687465
156 163 0.673850
156 164 0.659721
156 165 0.645169
156 166 0.630169
156 167 0.614807
156 168 0.599059
156 169 0.583006
156 170 0.566627
156 171 0.549996
156 172 0.533092
156 173 0.515983
156 174 0.498649
156 175 0.481151
156 176 0.463469
156 177 0.445659
156 178 0.427700
156 179 0.409642
156 180 0.391466
156 181 0.373215
156 182 0.354870
156 183 0.336470
156 184 0.317996
156 185 0.299484
156 186 0.280914
156 187 0.262317
156 188 0.243677
156 189 0.225018
156 190 0.206326
156 191 0.187623
156 192 0.168896
156 193 0.150162
156 194 0.131410
156 195 0.112654
156 196 0.093887
156 197 0.075117
156 198 0.056341
156 199 0.037563
156 200 0.018782
157 151 0.771956
157 152 0.765565
157 153 0.758456
157 154 0.750705
157 155 0.742253
157 156 0.733179
157 157 0.723434
157 158 0.713102
157 159 0.702140
157 160 0.690634
157 161 0.678549
157 162 0.665971
157 163 0.652871
157 164 0.639332
157 165 0.625330
157 166 0.610946
157 167 0.596155
157 168 0.581038
157 169 0.565571
157 170 0.549828
157 171 0.533788
157 172 0.517519
157 173 0.500999
157 174 0.484293
157 175 0.467379
157 176 0.450315
157 177 0.433080
157 178 0.415726
157 179 0.398232
157 180 0.380646
157 181 0.362948
157 182 0.345178
157 183 0.327319
157 184 0.309406
157 185 0.291423
157 186 0.273400
157 187 0.255321
157 188 0.237215
157 189 0.219065
157 190 0.200896
157 191 0.182694
157 192 0.164478
157 193 0.146238
157 194 0.127990
157 195 0.109724
157 196 0.091453
157 197 0.073170
157 198 0.054883
157 199 0.036591
157 200 0.018296
158 151 0.747212
158 152 0.740940
158 153 0.734064
158 154 0.726516
158 155 0.718375
158 156 0.709584
158 157 0.700223
158 158 0.690244
158 159 0.679730
158 160 0.668639
158 161 0.657055
158 162 0.644944
158 163 0.632387
158 164 0.619354
158 165 0.605927
158 166 0.592077
158 167 0.577883
158 168 0.563319
158 169 0.548460
158 170 0.533282
158 171 0.517854
158 172 0.502153
158 173 0.486245
158 174 0.470107
158 175 0.453798
158 176 0.437296
158 177 0.420657
158 178 0.403858
158 179 0.386948
158 180 0.369908
158 181 0.352782
158 182 0.335549
158 183 0.318248
158 184 0.300862
158 185 0.283425
158 186 0.265919
158 187 0.248375
158 188 0.230777
158 189 0.213150
158 190 0.195481
158 191 0.177793
158 192 0.160071
158 193 0.142336
158 194 0.124577
158 195 0.106808
158 196 0.089023
158 197 0.071231
158 198 0.053429
158 199 0.035623
158 200 0.017812
159 151 0.723075
159 152 0.716994
159 153 0.710275
159 154 0.702991
159 155 0.695083
159 156 0.686625
159 157 0.677567
159 158 0.667985
159 159 0.657836
159 160 0.647198
159 161 0.636032
159 162 0.624420
159 163 0.612324
159 164 0.599826
159 165 0.586894
159 166 0.573605
159 167 0.559931
159 168 0.545945
159 169 0.531622
159 170 0.517031
159 171 0.502149
159 172 0.487040
159 173 0.471680
159 174 0.456131
159 175 0.440370
159 176 0.424453
159 177 0.408358
159 178 0.392135
159 179 0.375763
159 180 0.359289
159 181 0.342693
159 182 0.326015
159 183 0.309237
159 184 0.292396
159 185 0.275472
159 186 0.258500
159 187 0.241462
159 188 0.224387
159 189 0.207260
159 190 0.190105
159 191 0.172909
159 192 0.155693
159 193 0.138446
159 194 0.121184
159 195 0.103900
159 196 0.086606
159 197 0.069297
159 198 0.051982
159 199 0.034657
159 200 0.017330
160 151 0.699580
160 152 0.693617
160 153 0.687120
160 154 0.680025
160 155 0.672406
160 156 0.664205
160 157 0.655498
160 158 0.646234
160 159 0.636492
160 160 0.626227
160 161 0.615517
160 162 0.604322
160 163 0.592721
160 164 0.580680
160 165 0.568272
160 166 0.555468
160 167 0.542341
160 168 0.528861
160 169 0.515099
160 170 0.501029
160 171 0.486716
160 172 0.472135
160 173 0.457347
160 174 0.442330
160 175 0.427139
160 176 0.411752
160 177 0.396222
160 178 0.380527
160 179 0.364714
160 180 0.348763
160 181 0.332716
160 182 0.316555
160 183 0.300317
160 184 0.283986
160 185 0.267593
160 186 0.251124
160 187 0.234608
160 188 0.218030
160 189 0.201416
160 190 0.184752
160 191 0.168061
160 192 0.151332
160 193 0.134582
160 194 0.117804
160 195 0.101011
160 196 0.084198
160 197 0.067375
160 198 0.050539
160 199 0.033698
160 200 0.016850
161 151 0.676620
161 152 0.670844
161 153 0.664497
161 154 0.657653
161 155 0.650248
161 156 0.642356
161 157 0.633924
161 158 0.625025
161 159 0.615613
161 160 0.605761
161 161 0.595428
161 162 0.584689
161 163 0.573506
161 164 0.561953
161 165 0.549996
161 166 0.537707
161 167 0.525055
161 168 0.512108
161 169 0.498840
161 170 0.485315
161 171 0.471508
161 172 0.457479
161 173 0.443204
161 174 0.428741
161 175 0.414066
161 176 0.399232
161 177 0.384218
161 178 0.369071
161 179 0.353771
161 180 0.338362
161 181 0.322825
161 182 0.307199
161 183 0.291466
161 184 0.275661
161 185 0.259768
161 186 0.243818
161 187 0.227796
161 188 0.211729
161 189 0.195603
161 190 0.179443
161 191 0.163237
